orcid_id	term	tf-idf
0000-0002-3091-3164	transition state dividing	0.059454690856049305
0000-0002-3091-3164	transfer ecdhfr enzymatic	0.059454690856049305
0000-0002-3091-3164	transfer ecdhfr	0.059454690856049305
0000-0002-3091-3164	trajectories transition state	0.059454690856049305
0000-0002-3091-3164	trajectories transition	0.059454690856049305
0000-0002-3091-3164	time scale dynamic	0.059454690856049305
0000-0002-3091-3164	surface variant enzyme	0.059454690856049305
0000-0002-3091-3164	surface variant	0.059454690856049305
0000-0002-3091-3164	substitution 15n 13c	0.059454690856049305
0000-0002-3091-3164	substitution 15n	0.059454690856049305
0000-0002-3091-3164	step increased dynamic	0.059454690856049305
0000-0002-3091-3164	step increased	0.059454690856049305
0000-0002-3091-3164	step ecdhfrn23pps148a catalyzed	0.059454690856049305
0000-0002-3091-3164	step ecdhfrn23pps148a	0.059454690856049305
0000-0002-3091-3164	state dividing surface	0.059454690856049305
0000-0002-3091-3164	state dividing	0.059454690856049305
0000-0002-3091-3164	site reorganization needed	0.059454690856049305
0000-0002-3091-3164	site reorganization	0.059454690856049305
0000-0002-3091-3164	site motions lost	0.059454690856049305
0000-0002-3091-3164	site motions	0.059454690856049305
0000-0002-3091-3164	set catalyze reaction	0.059454690856049305
0000-0002-3091-3164	set catalyze	0.059454690856049305
0000-0002-3091-3164	scale dynamic knockout	0.059454690856049305
0000-0002-3091-3164	scale dynamic	0.059454690856049305
0000-0002-3091-3164	reorganization needed reach	0.059454690856049305
0000-0002-3091-3164	reorganization needed	0.059454690856049305
0000-0002-3091-3164	reduction rate constant	0.059454690856049305
0000-0002-3091-3164	reductase isotopic substitution	0.059454690856049305
0000-0002-3091-3164	reductase isotopic	0.059454690856049305
0000-0002-3091-3164	reductase ecdhfrn23pps148a used	0.059454690856049305
0000-0002-3091-3164	reductase ecdhfrn23pps148a	0.059454690856049305
0000-0002-3091-3164	recrossing trajectories transition	0.059454690856049305
0000-0002-3091-3164	reaction higher degree	0.059454690856049305
0000-0002-3091-3164	reaction higher	0.059454690856049305
0000-0002-3091-3164	reaction essentially consequence	0.059454690856049305
0000-0002-3091-3164	reaction essentially	0.059454690856049305
0000-0002-3091-3164	reach ts millisecond	0.059454690856049305
0000-0002-3091-3164	reach ts	0.059454690856049305
0000-0002-3091-3164	rate constant chemical	0.059454690856049305
0000-0002-3091-3164	quasiclassical free energy	0.059454690856049305
0000-0002-3091-3164	quasiclassical free	0.059454690856049305
0000-0002-3091-3164	number recrossing trajectories	0.059454690856049305
0000-0002-3091-3164	number recrossing	0.059454690856049305
0000-0002-3091-3164	needed reach ts	0.059454690856049305
0000-0002-3091-3164	mutations catalysis reduction	0.059454690856049305
0000-0002-3091-3164	mutations catalysis	0.059454690856049305
0000-0002-3091-3164	motions lost variant	0.059454690856049305
0000-0002-3091-3164	motions lost	0.059454690856049305
0000-0002-3091-3164	minor extent increased	0.059454690856049305
0000-0002-3091-3164	millisecond active site	0.059454690856049305
0000-0002-3091-3164	millisecond active	0.059454690856049305
0000-0002-3091-3164	lost variant greater	0.059454690856049305
0000-0002-3091-3164	lost variant	0.059454690856049305
0000-0002-3091-3164	likely applicable just	0.059454690856049305
0000-0002-3091-3164	level chemical step	0.059454690856049305
0000-0002-3091-3164	level chemical	0.059454690856049305
0000-0002-3091-3164	knockout ecdhfrn23pps148a dynamic	0.059454690856049305
0000-0002-3091-3164	knockout ecdhfrn23pps148a	0.059454690856049305
0000-0002-3091-3164	knockin level chemical	0.059454690856049305
0000-0002-3091-3164	knockin level	0.059454690856049305
0000-0002-3091-3164	just hydrogen transfer	0.059454690856049305
0000-0002-3091-3164	just hydrogen	0.059454690856049305
0000-0002-3091-3164	isotopic substitution 15n	0.059454690856049305
0000-0002-3091-3164	investigate effect mutations	0.059454690856049305
0000-0002-3091-3164	increased number recrossing	0.059454690856049305
0000-0002-3091-3164	increased dynamic effects	0.059454690856049305
0000-0001-6563-9903	h7n9	0.24600254606019045
0000-0001-6563-9903	neuraminidase	0.19636789605121518
0000-0001-6563-9903	binding	0.14549703839532802
0000-0001-6563-9903	drug binding	0.12300127303009523
0000-0001-6563-9903	simulations	0.11236460332244044
0000-0001-6563-9903	simulation	0.09702030911212309
0000-0001-6563-9903	r292k mutation	0.08200084868673015
0000-0001-6563-9903	r292k	0.08200084868673015
0000-0001-6563-9903	l718q	0.08200084868673015
0000-0001-6563-9903	h7n9r292k	0.08200084868673015
0000-0001-6563-9903	h7n9 neuraminidase	0.08200084868673015
0000-0001-6563-9903	h11n9	0.08200084868673015
0000-0001-6563-9903	cys797	0.08200084868673015
0000-0001-6563-9903	drug	0.08134398227581195
0000-0001-6563-9903	freeenergy	0.07854715842048607
0000-0001-6563-9903	computational assay	0.07854715842048607
0000-0001-6563-9903	calculations	0.07340741585711318
0000-0001-6563-9903	alkylation	0.07133000381331803
0000-0001-6563-9903	binding affinity	0.06829190076212836
0000-0001-6563-9903	computational	0.06733659597143353
0000-0001-6563-9903	stabilizing	0.06282468675358492
0000-0001-6563-9903	biomolecular	0.06238777825515348
0000-0001-6563-9903	influenza	0.05983153287404812
0000-0001-6563-9903	structurally	0.056699308994905454
0000-0001-6563-9903	conformation	0.052889171396043703
0000-0001-6563-9903	developments	0.05261437826688008
0000-0001-6563-9903	affinity	0.04867883033055169
0000-0001-6563-9903	assay	0.046846544239628196
0000-0001-6563-9903	biology	0.04467541073422883
0000-0001-6563-9903	efficacy	0.044159019404678736
0000-0001-6563-9903	mutation	0.04381531319224946
0000-0001-6563-9903	modelling	0.04273222470178728
0000-0001-6563-9903	drugs	0.04273222470178728
0000-0001-6563-9903	zanamivir peramivir bound	0.04100042434336507
0000-0001-6563-9903	zanamivir peramivir	0.04100042434336507
0000-0001-6563-9903	zanamivir	0.04100042434336507
0000-0001-6563-9903	wide variety problems	0.04100042434336507
0000-0001-6563-9903	waterswap method confirm	0.04100042434336507
0000-0001-6563-9903	waterswap method	0.04100042434336507
0000-0001-6563-9903	variety problems structural	0.04100042434336507
0000-0001-6563-9903	variety problems	0.04100042434336507
0000-0001-6563-9903	value investigation biological	0.04100042434336507
0000-0001-6563-9903	value investigation	0.04100042434336507
0000-0001-6563-9903	using qmmm simulations	0.04100042434336507
0000-0001-6563-9903	using qmmm	0.04100042434336507
0000-0001-6563-9903	theoretical developments highlighted	0.04100042434336507
0000-0001-6563-9903	theoretical developments	0.04100042434336507
0000-0001-6563-9903	systems exciting rapidly	0.04100042434336507
0000-0001-6563-9903	systems exciting	0.04100042434336507
0000-0001-6563-9903	systems computational modelling	0.04100042434336507
0000-0001-6563-9903	suggesting potential reduced	0.04100042434336507
0000-0001-6563-9903	substitution arginine lysine	0.04100042434336507
0000-0001-6563-9903	substitution arginine	0.04100042434336507
0000-0001-6563-9903	study wide variety	0.04100042434336507
0000-0001-6563-9903	study wide	0.04100042434336507
0000-0001-6563-9903	structurally related h11n9	0.04100042434336507
0000-0001-6563-9903	structurally homologous h11n9	0.04100042434336507
0000-0001-6563-9903	structural biology interfaces	0.04100042434336507
0000-0001-6563-9903	step md simulations	0.04100042434336507
0000-0001-6563-9903	step md	0.04100042434336507
0000-0001-6563-9903	status progress prospects	0.04100042434336507
0000-0001-6563-9903	status progress	0.04100042434336507
0000-0001-6563-9903	stabilizing nonreactive conformation	0.04100042434336507
0000-0001-6563-9903	stabilizing nonreactive	0.04100042434336507
0000-0001-6563-9903	stabilizing conformation acrylamide	0.04100042434336507
0000-0001-6563-9903	stabilizing conformation	0.04100042434336507
0000-0001-6563-9903	space egfrosimertinib complex	0.04100042434336507
0000-0001-6563-9903	space egfrosimertinib	0.04100042434336507
0000-0001-6563-9903	simulations reveal r292k	0.04100042434336507
0000-0001-6563-9903	simulations recognition step	0.04100042434336507
0000-0001-6563-9903	simulations recognition	0.04100042434336507
0000-0001-6563-9903	simulations oseltamivir zanamivir	0.04100042434336507
0000-0001-6563-9903	simulations coupled freeenergy	0.04100042434336507
0000-0001-6563-9903	simulations coupled	0.04100042434336507
0000-0001-6563-9903	simulations assist predicting	0.04100042434336507
0000-0001-6563-9903	simulations assist	0.04100042434336507
0000-0001-6563-9903	simulation recent applications	0.04100042434336507
0000-0001-6563-9903	simulation recent	0.04100042434336507
0000-0001-6563-9903	simulation modelling status	0.04100042434336507
0000-0001-6563-9903	simulation methods developed	0.04100042434336507
0000-0001-6563-9903	simulation increasingly demonstrating	0.04100042434336507
0000-0001-6563-9903	simulation increasingly	0.04100042434336507
0000-0001-6563-9903	significantly scope range	0.04100042434336507
0000-0001-6563-9903	significantly scope	0.04100042434336507
0000-0001-6563-9903	sequences h7n9 neuraminidase	0.04100042434336507
0000-0001-6563-9903	sequences h7n9	0.04100042434336507
0000-0001-6563-9903	scope range simulation	0.04100042434336507
0000-0001-6563-9903	scope range	0.04100042434336507
0000-0001-6563-9903	reveals r292k mutation	0.04100042434336507
0000-0001-6563-9903	reveals r292k	0.04100042434336507
0000-0001-6563-9903	reveal r292k mutation	0.04100042434336507
0000-0001-6563-9903	reveal r292k	0.04100042434336507
0000-0001-6563-9903	results gln718 affects	0.04100042434336507
0000-0001-6563-9903	results gln718	0.04100042434336507
0000-0001-6563-9903	related h11n9 neuraminidase	0.04100042434336507
0000-0001-6563-9903	related h11n9	0.04100042434336507
0000-0001-6563-9903	reduction binding affinity	0.04100042434336507
0000-0001-6563-9903	reduces drug binding	0.04100042434336507
0000-0001-6563-9903	reduces drug	0.04100042434336507
0000-0001-6563-9903	reduced simulations assist	0.04100042434336507
0000-0003-1072-0223	evolution	0.17935296633723288
0000-0003-1072-0223	microsporidian	0.1635321222593117
0000-0003-1072-0223	eukaryotes	0.1591823871982021
0000-0003-1072-0223	tree	0.14123236183395232
0000-0003-1072-0223	eukaryotic	0.11555375059141557
0000-0003-1072-0223	gene	0.11251139157651856
0000-0003-1072-0223	genes	0.10575810642419535
0000-0003-1072-0223	genome	0.1049150763515619
0000-0003-1072-0223	archaea	0.1010287382280162
0000-0003-1072-0223	phylogenetic	0.10102435815943617
0000-0003-1072-0223	genomes	0.0970973141116327
0000-0003-1072-0223	host	0.096802212721532
0000-0003-1072-0223	archaeal	0.09490842567738626
0000-0003-1072-0223	proteins	0.09312019024188836
0000-0003-1072-0223	evolutionary	0.09063387856445373
0000-0003-1072-0223	microsporidia	0.0896445625706927
0000-0003-1072-0223	analyses	0.08725043779996117
0000-0003-1072-0223	root	0.0869055893008382
0000-0003-1072-0223	life	0.083714130549423
0000-0003-1072-0223	bacteria	0.07812522663395287
0000-0003-1072-0223	hif	0.07699040402003428
0000-0003-1072-0223	tree life	0.07635448036626963
0000-0003-1072-0223	functional divergence	0.0753789278427817
0000-0003-1072-0223	trees	0.07163644180150601
0000-0003-1072-0223	hominis	0.06958054877795233
0000-0003-1072-0223	ntt	0.06896611802986588
0000-0003-1072-0223	models	0.06724263848063719
0000-0003-1072-0223	intracellular	0.06539873949625091
0000-0003-1072-0223	divergence	0.06419652810634197
0000-0003-1072-0223	hif alpha	0.06269647093624171
0000-0003-1072-0223	bacterial	0.06224821865026639
0000-0003-1072-0223	ancestor	0.06176347539982891
0000-0003-1072-0223	lineage	0.06138404969822904
0000-0003-1072-0223	alpha	0.057524611953356654
0000-0003-1072-0223	obligate	0.0574453505781366
0000-0003-1072-0223	origin	0.05698820001032072
0000-0003-1072-0223	functional	0.05637566617772015
0000-0003-1072-0223	obligate intracellular	0.05602785160668294
0000-0003-1072-0223	new	0.05594400083658465
0000-0003-1072-0223	glycolysis	0.05451070741977058
0000-0003-1072-0223	major	0.05323399462881183
0000-0003-1072-0223	parasites	0.0522614022613937
0000-0003-1072-0223	rooting	0.05218541158346426
0000-0003-1072-0223	thaumarchaeota	0.05015717674899337
0000-0003-1072-0223	ancestral	0.0495938815282618
0000-0003-1072-0223	symbiosis	0.04859242551570482
0000-0003-1072-0223	endosymbiotic	0.04859242551570482
0000-0003-1072-0223	endosymbiont	0.04638703251863489
0000-0003-1072-0223	chaperonins	0.045548581014457835
0000-0003-1072-0223	groel	0.043887529655369205
0000-0003-1072-0223	ecological	0.04378259562740526
0000-0003-1072-0223	important	0.04364110108000044
0000-0003-1072-0223	genome evolution	0.04360856593581646
0000-0003-1072-0223	reductive	0.04309015781909668
0000-0003-1072-0223	compositional heterogeneity	0.04251837232624171
0000-0003-1072-0223	compositional	0.04058865345380553
0000-0003-1072-0223	phd	0.039271927309547476
0000-0003-1072-0223	microsporidians	0.03921949612467805
0000-0003-1072-0223	intracellular parasites	0.03921949612467805
0000-0003-1072-0223	transport proteins	0.03865893458136934
0000-0003-1072-0223	conserved	0.03820751222311419
0000-0003-1072-0223	lineages	0.03799460117411714
0000-0003-1072-0223	microsporidian genome	0.037617882561745024
0000-0003-1072-0223	molecular	0.03740645819802297
0000-0003-1072-0223	freeliving	0.037289777252241856
0000-0003-1072-0223	biological	0.03681187345772611
0000-0003-1072-0223	radiation	0.036490321198682875
0000-0003-1072-0223	nucleotide transport	0.03644431913677861
0000-0003-1072-0223	ecdysozoan	0.03644431913677861
0000-0003-1072-0223	mitochondria	0.03620598529585437
0000-0003-1072-0223	transport	0.03605360513931983
0000-0003-1072-0223	cellular	0.0359082804789121
0000-0003-1072-0223	analysis	0.0358944442034398
0000-0003-1072-0223	trachipleistophora hominis	0.0355340326246312
0000-0003-1072-0223	trachipleistophora	0.0355340326246312
0000-0003-1072-0223	domains	0.03540968951957861
0000-0003-1072-0223	enzymes	0.035287913837679735
0000-0003-1072-0223	common ancestor	0.03510273774930248
0000-0003-1072-0223	vision	0.03507659982755945
0000-0003-1072-0223	group	0.03483899239431497
0000-0003-1072-0223	reductive evolution	0.03479027438897617
0000-0003-1072-0223	organisms	0.034729976061233264
0000-0003-1072-0223	energy	0.0344502938213364
0000-0003-1072-0223	duplication	0.034193453846233776
0000-0003-1072-0223	adaptation	0.034009254076979197
0000-0003-1072-0223	protein	0.033884270883304216
0000-0003-1072-0223	environmental	0.03316115415283367
0000-0003-1072-0223	pathway	0.03311971993866082
0000-0003-1072-0223	lost	0.0331026957396959
0000-0003-1072-0223	transfer	0.032738695425147415
0000-0003-1072-0223	lophii	0.032726606091289565
0000-0003-1072-0223	sequence	0.03249106061375234
0000-0003-1072-0223	data	0.03248412809826951
0000-0003-1072-0223	diversity	0.03240785461450046
0000-0003-1072-0223	cells	0.03240462686679238
0000-0003-1072-0223	nucleotide	0.0320558625058054
0000-0003-1072-0223	mitochondrial	0.031904768988725615
0000-0003-1072-0223	branches	0.031333827588074514
0000-0003-1072-0223	highly	0.030704319366825886
0000-0003-1072-0223	position	0.0304300077147271
0000-0002-1486-3945	mantle	0.20980618202882512
0000-0002-1486-3945	geomechanical	0.17762492408669786
0000-0002-1486-3945	anisotropy	0.14558131393844276
0000-0002-1486-3945	deformation	0.1296031889297187
0000-0002-1486-3945	continental	0.12718991655290157
0000-0002-1486-3945	continental breakup	0.1098905310322933
0000-0002-1486-3945	afar	0.1098905310322933
0000-0002-1486-3945	melt	0.10923758962643186
0000-0002-1486-3945	seismic	0.10714574472318475
0000-0002-1486-3945	breakup	0.10136444600678808
0000-0002-1486-3945	geomechanical deformation	0.09868051338149879
0000-0002-1486-3945	co2	0.09480771669059126
0000-0002-1486-3945	rifting	0.09157544252691109
0000-0002-1486-3945	subduction	0.08928812060265397
0000-0002-1486-3945	eruption	0.0844703716723234
0000-0002-1486-3945	splitting	0.08120607746906748
0000-0002-1486-3945	antigorite	0.07894441070519904
0000-0002-1486-3945	storage	0.0772109848781147
0000-0002-1486-3945	zones	0.07364535602318407
0000-0002-1486-3945	subduction zones	0.07326035402152888
0000-0002-1486-3945	beneath	0.06661043399768787
0000-0002-1486-3945	melting	0.060926377314017705
0000-0002-1486-3945	injection	0.06036771602222793
0000-0002-1486-3945	weyburn	0.05920830802889928
0000-0002-1486-3945	sleipner	0.05920830802889928
